"Individual_ID","LLL","LLR","LRL","LRR","RLL","RLR","RRL","RRR","L","R","total_turns","reps","alter","partial","rel_reps","rel_alter","rel_R","rel_L","asymmetry","Date","ID","Batch","Session","Assay_name","Assay_ID","Treatment","Sex","Treatment_Sex","Position","Comment","Exclude_mean","Exclude_correlation"
"Y063_6",0,1,2,5,2,6,5,3,10,16,26,3,8,13,11.5384615384615,30.7692307692308,61.5384615384615,38.4615384615385,-0.6,2022-06-16,874,6,"M","Ymaze","Y063","I","M","I-M","6",NA,"keep","keep"
"Y063_7",2,3,1,3,2,1,2,2,9,9,18,4,2,10,22.2222222222222,11.1111111111111,50,50,0,2022-06-16,875,6,"M","Ymaze","Y063","I","M","I-M","7",NA,"keep","keep"
"Y063_9",7,5,6,3,4,5,3,6,22,19,41,13,11,15,31.7073170731707,26.8292682926829,46.3414634146341,53.6585365853659,0.136363636363636,2022-06-16,877,6,"M","Ymaze","Y063","GS","F","GS-F","9",NA,"keep","keep"
"Y064_1",4,2,2,1,2,2,2,1,10,8,18,5,4,7,27.7777777777778,22.2222222222222,44.4444444444444,55.5555555555556,0.2,2022-06-16,883,6,"M","Ymaze","Y064","GS","F","GS-F","1",NA,"keep","keep"
"Y064_11",11,12,12,11,12,11,11,31,47,66,113,42,23,46,37.1681415929204,20.353982300885,58.4070796460177,41.5929203539823,-0.404255319148936,2022-06-16,893,6,"M","Ymaze","Y064","I","F","I-F","11",NA,"keep","keep"
"Y064_12",5,7,7,4,7,4,4,9,25,24,49,14,11,22,28.5714285714286,22.4489795918367,48.9795918367347,51.0204081632653,0.04,2022-06-16,894,6,"M","Ymaze","Y064","I","F","I-F","12",NA,"keep","keep"
"Y064_13",15,6,3,5,6,2,4,1,29,15,44,16,5,21,36.3636363636364,11.3636363636364,34.0909090909091,65.9090909090909,0.482758620689655,2022-06-16,895,6,"M","Ymaze","Y064","I","F","I-F","13",NA,"keep","keep"
"Y064_2",6,1,1,0,1,0,0,0,10,1,11,6,1,2,54.5454545454545,9.09090909090909,9.09090909090909,90.9090909090909,0.9,2022-06-16,884,6,"M","Ymaze","Y064","GS","F","GS-F","2",NA,"keep","keep"
"Y064_3",0,0,0,0,0,1,0,0,1,2,3,0,1,0,0,33.3333333333333,66.6666666666667,33.3333333333333,-1,2022-06-16,885,6,"M","Ymaze","Y064","GS","F","GS-F","3",NA,"keep","keep"
"Y064_4",8,3,3,4,2,4,4,19,19,30,49,27,7,13,55.1020408163265,14.2857142857143,61.2244897959184,38.7755102040816,-0.578947368421053,2022-06-16,886,6,"M","Ymaze","Y064","GS","F","GS-F","4",NA,"keep","keep"
"Y064_5",1,1,0,1,2,0,2,1,5,5,10,2,0,6,20,0,50,50,0,2022-06-16,887,6,"M","Ymaze","Y064","GS","F","GS-F","5","dead","exclude","exclude"
"Y064_6",7,8,6,8,7,6,7,13,29,35,64,20,12,30,31.25,18.75,54.6875,45.3125,-0.206896551724138,2022-06-16,888,6,"M","Ymaze","Y064","GS","F","GS-F","6",NA,"keep","keep"
"Y064_7",6,3,0,3,2,0,3,2,13,8,21,8,0,11,38.0952380952381,0,38.0952380952381,61.9047619047619,0.384615384615385,2022-06-16,889,6,"M","Ymaze","Y064","GS","F","GS-F","7",NA,"keep","keep"
"Y064_8",2,3,2,1,3,0,1,16,8,22,30,18,2,8,60,6.66666666666667,73.3333333333333,26.6666666666667,-1.75,2022-06-16,890,6,"M","Ymaze","Y064","I","F","I-F","8",NA,"keep","keep"
"Y064_9",0,0,1,3,0,4,3,3,5,11,16,3,5,6,18.75,31.25,68.75,31.25,-1.2,2022-06-16,891,6,"M","Ymaze","Y064","I","F","I-F","9",NA,"keep","keep"
"Y065_10",2,3,1,3,2,1,2,4,9,11,20,6,2,10,30,10,55,45,-0.222222222222222,2022-06-16,906,6,"M","Ymaze","Y065","GS","M","GS-M","10",NA,"keep","keep"
"Y065_11",3,1,0,3,2,2,3,3,9,10,19,6,2,9,31.5789473684211,10.5263157894737,52.6315789473684,47.3684210526316,-0.111111111111111,2022-06-16,907,6,"M","Ymaze","Y065","GS","M","GS-M","11",NA,"keep","keep"
"Y065_12",35,11,4,13,10,6,12,25,63,55,118,60,10,46,50.8474576271186,8.47457627118644,46.6101694915254,53.3898305084746,0.126984126984127,2022-06-16,908,6,"M","Ymaze","Y065","GS","M","GS-M","12",NA,"keep","keep"
"Y065_13",14,5,3,6,6,4,7,37,30,54,84,51,7,24,60.7142857142857,8.33333333333333,64.2857142857143,35.7142857142857,-0.8,2022-06-16,909,6,"M","Ymaze","Y065","GS","M","GS-M","13",NA,"keep","keep"
"Y065_14",5,4,3,2,3,2,2,0,15,8,23,5,5,11,21.7391304347826,21.7391304347826,34.7826086956522,65.2173913043478,0.466666666666667,2022-06-16,910,6,"M","Ymaze","Y065","GS","M","GS-M","14",NA,"keep","keep"
"Y065_8",0,0,0,0,1,0,1,0,2,2,4,0,0,2,0,0,50,50,0,2022-06-16,904,6,"M","Ymaze","Y065","GS","M","GS-M","8",NA,"keep","keep"
"Y065_9",22,6,4,2,6,0,2,5,36,13,49,27,4,16,55.1020408163265,8.16326530612245,26.530612244898,73.469387755102,0.638888888888889,2022-06-16,905,6,"M","Ymaze","Y065","GS","M","GS-M","9",NA,"keep","keep"
"Y066_1",31,10,8,9,10,7,9,27,59,54,113,58,15,38,51.3274336283186,13.2743362831858,47.787610619469,52.212389380531,0.0847457627118644,2022-06-16,911,6,"M","Ymaze","Y066","GM","M","GM-M","1",NA,"keep","keep"
"Y066_10",4,2,2,1,2,0,1,3,10,7,17,7,2,6,41.1764705882353,11.7647058823529,41.1764705882353,58.8235294117647,0.3,2022-06-16,920,6,"M","Ymaze","Y066","I","M","I-M","10",NA,"keep","keep"
"Y066_11",39,15,11,19,15,15,18,37,84,87,171,76,26,67,44.4444444444444,15.2046783625731,50.8771929824561,49.1228070175439,-0.0357142857142858,2022-06-16,921,6,"M","Ymaze","Y066","I","M","I-M","11",NA,"keep","keep"
"Y066_13",3,5,3,4,4,2,4,2,16,13,29,5,5,17,17.2413793103448,17.2413793103448,44.8275862068966,55.1724137931034,0.1875,2022-06-16,923,6,"M","Ymaze","Y066","I","M","I-M","13",NA,"keep","keep"
"Y066_14",39,9,12,8,10,11,9,11,70,41,111,50,23,36,45.045045045045,20.7207207207207,36.9369369369369,63.0630630630631,0.414285714285714,2022-06-16,924,6,"M","Ymaze","Y066","I","M","I-M","14",NA,"keep","keep"
"Y066_2",11,5,5,3,5,3,2,15,24,27,51,26,8,15,50.9803921568627,15.6862745098039,52.9411764705882,47.0588235294118,-0.125,2022-06-16,912,6,"M","Ymaze","Y066","GM","M","GM-M","2",NA,"keep","keep"
"Y066_3",20,12,9,18,12,14,17,65,59,110,169,85,23,59,50.2958579881657,13.6094674556213,65.0887573964497,34.9112426035503,-0.864406779661017,2022-06-16,913,6,"M","Ymaze","Y066","GM","M","GM-M","3",NA,"keep","keep"
"Y066_4",61,5,5,4,5,4,4,6,76,20,96,67,9,18,69.7916666666667,9.375,20.8333333333333,79.1666666666667,0.736842105263158,2022-06-16,914,6,"M","Ymaze","Y066","GM","M","GM-M","4",NA,"keep","keep"
"Y066_5",4,2,6,8,2,12,7,44,20,67,87,48,18,19,55.1724137931034,20.6896551724138,77.0114942528736,22.9885057471264,-2.35,2022-06-16,915,6,"M","Ymaze","Y066","GM","M","GM-M","5",NA,"keep","keep"
"Y066_6",5,4,1,7,4,5,7,52,18,69,87,57,6,22,65.5172413793103,6.89655172413793,79.3103448275862,20.6896551724138,-2.83333333333333,2022-06-16,916,6,"M","Ymaze","Y066","GM","M","GM-M","6",NA,"keep","keep"
"Y066_7",16,7,7,6,8,6,7,4,38,25,63,20,13,28,31.7460317460317,20.6349206349206,39.6825396825397,60.3174603174603,0.342105263157895,2022-06-16,917,6,"M","Ymaze","Y066","GM","M","GM-M","7",NA,"keep","keep"
"Y066_8",0,0,0,3,0,3,4,29,4,37,41,29,3,7,70.7317073170732,7.31707317073171,90.2439024390244,9.75609756097561,-8.25,2022-06-16,918,6,"M","Ymaze","Y066","I","M","I-M","8",NA,"keep","keep"
"Y066_9",3,1,1,1,2,1,2,3,8,8,16,6,2,6,37.5,12.5,50,50,0,2022-06-16,919,6,"M","Ymaze","Y066","I","M","I-M","9",NA,"keep","keep"
"Y068_1",3,2,1,3,2,1,2,0,9,7,16,3,2,9,18.75,12.5,43.75,56.25,0.222222222222222,2022-06-16,925,6,"A","Ymaze","Y068","I","F","I-F","1",NA,"keep","keep"
"Y068_10",62,13,10,11,12,8,10,110,96,142,238,172,18,46,72.2689075630252,7.56302521008403,59.6638655462185,40.3361344537815,-0.479166666666667,2022-06-16,934,6,"A","Ymaze","Y068","GM","M","GM-M","10",NA,"keep","keep"
"Y068_11",27,25,13,25,26,13,25,37,92,101,193,64,26,101,33.160621761658,13.4715025906736,52.3316062176166,47.6683937823834,-0.0978260869565217,2022-06-16,935,6,"A","Ymaze","Y068","GM","M","GM-M","11",NA,"keep","keep"
"Y068_12",48,15,12,13,14,10,12,26,88,64,152,74,22,54,48.6842105263158,14.4736842105263,42.1052631578947,57.8947368421053,0.272727272727273,2022-06-16,936,6,"A","Ymaze","Y068","GM","M","GM-M","12",NA,"keep","keep"
"Y068_13",2,4,2,6,4,5,7,51,15,68,83,53,7,21,63.855421686747,8.43373493975904,81.9277108433735,18.0722891566265,-3.53333333333333,2022-06-16,937,6,"A","Ymaze","Y068","GM","M","GM-M","13",NA,"keep","keep"
"Y068_14",29,15,12,17,15,14,17,45,73,93,166,74,26,64,44.578313253012,15.6626506024096,56.0240963855422,43.9759036144578,-0.273972602739726,2022-06-16,938,6,"A","Ymaze","Y068","GM","M","GM-M","14",NA,"keep","keep"
"Y068_2",14,8,7,7,7,6,6,14,36,35,71,28,13,28,39.4366197183099,18.3098591549296,49.2957746478873,50.7042253521127,0.0277777777777778,2022-06-16,926,6,"A","Ymaze","Y068","I","F","I-F","2",NA,"keep","keep"
"Y068_4",13,8,5,10,8,7,10,59,36,86,122,72,12,36,59.0163934426229,9.83606557377049,70.4918032786885,29.5081967213115,-1.38888888888889,2022-06-16,928,6,"A","Ymaze","Y068","I","F","I-F","4",NA,"keep","keep"
"Y068_5",17,9,4,12,8,7,12,20,43,48,91,37,11,41,40.6593406593407,12.0879120879121,52.7472527472527,47.2527472527473,-0.116279069767442,2022-06-16,929,6,"A","Ymaze","Y068","I","F","I-F","5",NA,"keep","keep"
"Y068_6",19,7,3,5,8,1,5,11,36,25,61,30,4,25,49.1803278688525,6.55737704918033,40.9836065573771,59.0163934426229,0.305555555555556,2022-06-16,930,6,"A","Ymaze","Y068","I","F","I-F","6",NA,"keep","keep"
"Y068_7",4,6,0,7,5,1,6,19,17,33,50,23,1,24,46,2,66,34,-0.941176470588235,2022-06-16,931,6,"A","Ymaze","Y068","I","F","I-F","7",NA,"keep","keep"
"Y068_8",46,10,5,11,10,7,12,54,73,84,157,100,12,43,63.6942675159236,7.64331210191083,53.5031847133758,46.4968152866242,-0.150684931506849,2022-06-16,932,6,"A","Ymaze","Y068","GM","M","GM-M","8",NA,"keep","keep"
"Y068_9",51,17,8,15,16,7,15,34,92,73,165,85,15,63,51.5151515151515,9.09090909090909,44.2424242424242,55.7575757575758,0.206521739130435,2022-06-16,933,6,"A","Ymaze","Y068","GM","M","GM-M","9",NA,"keep","keep"
"Y069_1",64,21,9,17,21,5,18,37,112,82,194,101,14,77,52.0618556701031,7.21649484536082,42.2680412371134,57.7319587628866,0.267857142857143,2022-06-16,939,6,"A","Ymaze","Y069","I","M","I-M","1",NA,"keep","keep"
"Y069_10",29,8,6,6,9,4,6,49,51,68,119,78,10,29,65.546218487395,8.40336134453782,57.1428571428571,42.8571428571429,-0.333333333333333,2022-06-16,948,6,"A","Ymaze","Y069","GS","M","GS-M","10",NA,"keep","keep"
"Y069_11",35,16,4,15,15,3,15,84,71,118,189,119,7,61,62.962962962963,3.7037037037037,62.4338624338624,37.5661375661376,-0.661971830985915,2022-06-16,949,6,"A","Ymaze","Y069","GS","M","GS-M","11",NA,"keep","keep"
"Y069_12",15,6,2,9,7,5,9,40,34,61,95,55,7,31,57.8947368421053,7.36842105263158,64.2105263157895,35.7894736842105,-0.794117647058824,2022-06-16,950,6,"A","Ymaze","Y069","GS","M","GS-M","12",NA,"keep","keep"
"Y069_13",22,1,1,4,1,4,3,37,28,47,75,59,5,9,78.6666666666667,6.66666666666667,62.6666666666667,37.3333333333333,-0.678571428571429,2022-06-16,951,6,"A","Ymaze","Y069","GS","M","GS-M","13",NA,"keep","keep"
"Y069_14",7,1,0,2,2,1,3,15,12,21,33,22,1,8,66.6666666666667,3.03030303030303,63.6363636363636,36.3636363636364,-0.75,2022-06-16,952,6,"A","Ymaze","Y069","GS","M","GS-M","14",NA,"keep","keep"
"Y069_2",40,9,4,9,9,4,9,74,62,98,160,114,8,36,71.25,5,61.25,38.75,-0.580645161290323,2022-06-16,940,6,"A","Ymaze","Y069","I","M","I-M","2",NA,"keep","keep"
"Y069_3",38,5,7,1,5,4,2,2,52,14,66,40,11,13,60.6060606060606,16.6666666666667,21.2121212121212,78.7878787878788,0.730769230769231,2022-06-16,941,6,"A","Ymaze","Y069","I","M","I-M","3",NA,"keep","keep"
"Y069_4",37,10,7,11,10,8,12,59,66,90,156,96,15,43,61.5384615384615,9.61538461538461,57.6923076923077,42.3076923076923,-0.363636363636364,2022-06-16,942,6,"A","Ymaze","Y069","I","M","I-M","4",NA,"keep","keep"
"Y069_5",35,14,12,11,13,9,11,46,73,80,153,81,21,49,52.9411764705882,13.7254901960784,52.2875816993464,47.7124183006536,-0.095890410958904,2022-06-16,943,6,"A","Ymaze","Y069","I","M","I-M","5",NA,"keep","keep"
"Y069_6",24,11,3,11,11,3,11,60,49,87,136,84,6,44,61.7647058823529,4.41176470588235,63.9705882352941,36.0294117647059,-0.775510204081633,2022-06-16,944,6,"A","Ymaze","Y069","I","M","I-M","6",NA,"keep","keep"
"Y069_7",44,9,8,8,10,7,9,11,71,37,108,55,15,36,50.9259259259259,13.8888888888889,34.2592592592593,65.7407407407407,0.47887323943662,2022-06-16,945,6,"A","Ymaze","Y069","I","M","I-M","7",NA,"keep","keep"
"Y069_8",31,7,4,15,7,11,14,61,57,95,152,92,15,43,60.5263157894737,9.86842105263158,62.5,37.5,-0.666666666666667,2022-06-16,946,6,"A","Ymaze","Y069","GS","M","GS-M","8",NA,"keep","keep"
"Y069_9",66,17,9,11,16,3,10,24,103,55,158,90,12,54,56.9620253164557,7.59493670886076,34.8101265822785,65.1898734177215,0.466019417475728,2022-06-16,947,6,"A","Ymaze","Y069","GS","M","GS-M","9",NA,"keep","keep"
"Y070_1",0,0,0,0,0,1,0,0,1,2,3,0,1,0,0,33.3333333333333,66.6666666666667,33.3333333333333,-1,2022-06-16,953,6,"A","Ymaze","Y070","GM","F","GM-F","1",NA,"keep","keep"
"Y070_11",1,1,1,2,1,2,2,13,5,20,25,14,3,6,56,12,80,20,-3,2022-06-16,963,6,"A","Ymaze","Y070","GS","F","GS-F","11",NA,"keep","keep"
"Y070_12",6,4,2,7,4,5,7,25,20,42,62,31,7,22,50,11.2903225806452,67.741935483871,32.258064516129,-1.1,2022-06-16,964,6,"A","Ymaze","Y070","GS","F","GS-F","12",NA,"keep","keep"
"Y070_13",7,2,4,3,2,4,3,12,17,22,39,19,8,10,48.7179487179487,20.5128205128205,56.4102564102564,43.5897435897436,-0.294117647058824,2022-06-16,965,6,"A","Ymaze","Y070","GS","F","GS-F","13","exclude - may have switched with 3-1-4","exclude","exclude"
"Y070_14",3,0,0,0,0,0,0,0,5,0,5,3,0,0,60,0,0,100,1,2022-06-16,966,6,"A","Ymaze","Y070","GS","F","GS-F","14",NA,"keep","keep"
"Y070_2",0,0,0,1,0,1,1,0,1,4,5,0,1,2,0,20,80,20,-3,2022-06-16,954,6,"A","Ymaze","Y070","GM","F","GM-F","2",NA,"keep","keep"
"Y070_3",0,0,0,0,1,0,0,0,2,1,3,0,0,1,0,0,33.3333333333333,66.6666666666667,0.5,2022-06-16,955,6,"A","Ymaze","Y070","GM","F","GM-F","3",NA,"keep","keep"
"Y070_6",19,7,8,6,7,7,6,12,41,33,74,31,15,26,41.8918918918919,20.2702702702703,44.5945945945946,55.4054054054054,0.195121951219512,2022-06-16,958,6,"A","Ymaze","Y070","GM","F","GM-F","6",NA,"keep","keep"
"Y070_8",59,4,7,0,5,3,0,0,72,8,80,59,10,9,73.75,12.5,10,90,0.888888888888889,2022-06-16,960,6,"A","Ymaze","Y070","GS","F","GS-F","8",NA,"keep","keep"
"Y070_9",0,1,1,0,1,0,1,1,3,4,7,1,1,3,14.2857142857143,14.2857142857143,57.1428571428571,42.8571428571429,-0.333333333333333,2022-06-16,961,6,"A","Ymaze","Y070","GS","F","GS-F","9",NA,"keep","keep"
"Y071_1",0,1,0,2,1,1,2,3,3,9,12,3,1,6,25,8.33333333333333,75,25,-2,2022-06-16,967,6,"A","Ymaze","Y071","I","M","I-M","1",NA,"keep","keep"
"Y071_10",27,7,7,7,7,7,7,8,49,30,79,35,14,28,44.3037974683544,17.7215189873418,37.9746835443038,62.0253164556962,0.387755102040816,2022-06-16,976,6,"A","Ymaze","Y071","GS","M","GS-M","10",NA,"keep","keep"
"Y071_11",11,6,3,11,5,8,11,24,32,49,81,35,11,33,43.2098765432099,13.5802469135802,60.4938271604938,39.5061728395062,-0.53125,2022-06-16,977,6,"A","Ymaze","Y071","GS","M","GS-M","11",NA,"keep","keep"
"Y071_12",31,6,8,5,7,7,6,10,52,30,82,41,15,24,50,18.2926829268293,36.5853658536585,63.4146341463415,0.423076923076923,2022-06-16,978,6,"A","Ymaze","Y071","GS","M","GS-M","12",NA,"keep","keep"
"Y071_13",33,14,13,18,14,18,18,25,79,76,155,58,31,64,37.4193548387097,20,49.0322580645161,50.9677419354839,0.0379746835443038,2022-06-16,979,6,"A","Ymaze","Y071","GS","M","GS-M","13",NA,"keep","keep"
"Y071_14",20,5,7,2,6,3,2,0,36,11,47,20,10,15,42.5531914893617,21.2765957446809,23.4042553191489,76.5957446808511,0.694444444444444,2022-06-16,980,6,"A","Ymaze","Y071","GS","M","GS-M","14",NA,"keep","keep"
"Y071_2",2,1,0,1,0,1,1,7,5,10,15,9,1,3,60,6.66666666666667,66.6666666666667,33.3333333333333,-1,2022-06-16,968,6,"A","Ymaze","Y071","I","M","I-M","2",NA,"keep","keep"
"Y071_3",39,15,10,14,15,9,14,46,78,86,164,85,19,58,51.8292682926829,11.5853658536585,52.4390243902439,47.5609756097561,-0.102564102564103,2022-06-16,969,6,"A","Ymaze","Y071","I","M","I-M","3",NA,"keep","keep"
"Y071_4",1,0,2,1,1,3,2,2,6,8,14,3,5,4,21.4285714285714,35.7142857142857,57.1428571428571,42.8571428571429,-0.333333333333333,2022-06-16,970,6,"A","Ymaze","Y071","I","M","I-M","4",NA,"keep","keep"
"Y071_5",15,7,8,3,8,3,3,3,35,17,52,18,11,21,34.6153846153846,21.1538461538462,32.6923076923077,67.3076923076923,0.514285714285714,2022-06-16,971,6,"A","Ymaze","Y071","I","M","I-M","5",NA,"keep","keep"
"Y071_6",5,5,2,5,6,1,5,25,19,37,56,30,3,21,53.5714285714286,5.35714285714286,66.0714285714286,33.9285714285714,-0.947368421052632,2022-06-16,972,6,"A","Ymaze","Y071","I","M","I-M","6",NA,"keep","keep"
"Y071_7",10,4,2,3,4,2,3,2,20,12,32,12,4,14,37.5,12.5,37.5,62.5,0.4,2022-06-16,973,6,"A","Ymaze","Y071","I","M","I-M","7",NA,"keep","keep"
"Y071_8",39,12,10,6,11,5,6,6,68,29,97,45,15,35,46.3917525773196,15.4639175257732,29.8969072164948,70.1030927835052,0.573529411764706,2022-06-16,974,6,"A","Ymaze","Y071","GS","M","GS-M","8",NA,"keep","keep"
"Y071_9",20,6,4,10,6,8,10,27,41,52,93,47,12,32,50.5376344086022,12.9032258064516,55.9139784946237,44.0860215053763,-0.268292682926829,2022-06-16,975,6,"A","Ymaze","Y071","GS","M","GS-M","9",NA,"keep","keep"
"Y072_1",40,7,5,8,8,5,8,27,62,48,110,67,10,31,60.9090909090909,9.09090909090909,43.6363636363636,56.3636363636364,0.225806451612903,2022-06-16,981,6,"A","Ymaze","Y072","GS","F","GS-F","1",NA,"keep","keep"
"Y072_10",9,5,2,5,5,2,4,14,21,27,48,23,4,19,47.9166666666667,8.33333333333333,56.25,43.75,-0.285714285714286,2022-06-16,990,6,"A","Ymaze","Y072","I","F","I-F","10",NA,"keep","keep"
"Y072_11",2,5,4,4,5,3,3,5,15,18,33,7,7,17,21.2121212121212,21.2121212121212,54.5454545454545,45.4545454545455,-0.2,2022-06-16,991,6,"A","Ymaze","Y072","I","F","I-F","11",NA,"keep","keep"
"Y072_12",0,2,1,0,2,0,0,0,4,3,7,0,1,4,0,14.2857142857143,42.8571428571429,57.1428571428571,0.25,2022-06-16,992,6,"A","Ymaze","Y072","I","F","I-F","12",NA,"keep","keep"
"Y072_13",0,1,1,4,1,3,3,13,6,22,28,13,4,9,46.4285714285714,14.2857142857143,78.5714285714286,21.4285714285714,-2.66666666666667,2022-06-16,993,6,"A","Ymaze","Y072","I","F","I-F","13",NA,"keep","keep"
"Y072_14",20,9,5,12,9,7,11,18,46,47,93,38,12,41,40.8602150537634,12.9032258064516,50.5376344086022,49.4623655913978,-0.0217391304347827,2022-06-16,994,6,"A","Ymaze","Y072","I","F","I-F","14",NA,"keep","keep"
"Y072_2",15,9,2,8,8,1,7,10,34,28,62,25,3,32,40.3225806451613,4.83870967741935,45.1612903225806,54.8387096774194,0.176470588235294,2022-06-16,982,6,"A","Ymaze","Y072","GS","F","GS-F","2",NA,"keep","keep"
"Y072_7",3,0,1,1,1,2,1,0,7,4,11,3,3,3,27.2727272727273,27.2727272727273,36.3636363636364,63.6363636363636,0.428571428571429,2022-06-16,987,6,"A","Ymaze","Y072","GS","F","GS-F","7",NA,"keep","keep"
"Y073_1",7,4,8,5,5,9,5,1,26,20,46,8,17,19,17.3913043478261,36.9565217391304,43.4782608695652,56.5217391304348,0.230769230769231,2022-06-16,995,6,"A","Ymaze","Y073","GM","M","GM-M","1",NA,"keep","keep"
"Y073_13",3,0,1,0,1,0,0,0,6,1,7,3,1,1,42.8571428571429,14.2857142857143,14.2857142857143,85.7142857142857,0.833333333333333,2022-06-16,1007,6,"A","Ymaze","Y073","GM","F","GM-F","13",NA,"keep","keep"
"Y073_14",0,0,1,1,0,1,0,1,2,4,6,1,2,1,16.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,-1,2022-06-16,1008,6,"A","Ymaze","Y073","GM","F","GM-F","14",NA,"keep","keep"
"Y073_2",55,7,6,7,8,6,7,32,77,53,130,87,12,29,66.9230769230769,9.23076923076923,40.7692307692308,59.2307692307692,0.311688311688312,2022-06-16,996,6,"A","Ymaze","Y073","GM","M","GM-M","2",NA,"keep","keep"
"Y073_3",46,16,6,18,16,8,18,59,88,101,189,105,14,68,55.5555555555556,7.40740740740741,53.4391534391534,46.5608465608466,-0.147727272727273,2022-06-16,997,6,"A","Ymaze","Y073","GM","M","GM-M","3",NA,"keep","keep"
"Y073_4",66,6,7,9,6,10,9,145,90,170,260,211,17,30,81.1538461538462,6.53846153846154,65.3846153846154,34.6153846153846,-0.888888888888889,2022-06-16,998,6,"A","Ymaze","Y073","GM","M","GM-M","4",NA,"keep","keep"
"Y073_5",55,22,14,21,23,13,21,33,114,90,204,88,27,87,43.1372549019608,13.2352941176471,44.1176470588235,55.8823529411765,0.210526315789474,2022-06-16,999,6,"A","Ymaze","Y073","GM","M","GM-M","5",NA,"keep","keep"
"Y073_6",25,9,4,13,9,8,12,44,51,75,126,69,12,43,54.7619047619048,9.52380952380952,59.5238095238095,40.4761904761905,-0.470588235294118,2022-06-16,1000,6,"A","Ymaze","Y073","GM","M","GM-M","6",NA,"keep","keep"
"Y073_7",6,4,1,12,4,9,12,146,23,173,196,152,10,32,77.5510204081633,5.10204081632653,88.265306122449,11.734693877551,-6.52173913043478,2022-06-16,1001,6,"A","Ymaze","Y073","GM","M","GM-M","7",NA,"keep","keep"
"Y073_9",0,0,0,0,1,0,1,4,2,6,8,4,0,2,50,0,75,25,-2,2022-06-16,1003,6,"A","Ymaze","Y073","GM","F","GM-F","9",NA,"keep","keep"
